;Scopy version,438f138
;Exported on,dimanche décembre 15/12/2024
;Device,M2K
;Nr of samples,1600
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
794,0.794,0.390452,-0.0549044
795,0.795,0.390452,-0.0549044
796,0.796,0.390452,-0.0549044
797,0.797,0.390452,-0.0549044
798,0.798,0.390452,-0.0549044
799,0.799,0.390452,-0.0549044
800,0.8,0.390452,-0.0549044
801,0.801,0.390452,-0.0549044
802,0.802,0.390452,-0.0549044
803,0.803,0.390452,-0.0549044
804,0.804,0.390452,-0.0549044
805,0.805,0.390452,-0.0366029
806,0.806,0.390452,-0.0366029
807,0.807,0.390452,-0.0366029
808,0.808,0.390452,0
809,0.809,0.390452,0
810,0.81,0.390452,-0.0549044
811,0.811,0.390452,-0.0549044
812,0.812,0.390452,-0.0549044
813,0.813,0.390452,-0.0549044
814,0.814,0.390452,-0.0549044
815,0.815,0.390452,-0.0549044
816,0.816,0.390452,-0.0549044
817,0.817,0.390452,-0.0549044
818,0.818,0.390452,-0.0549044
819,0.819,0.390452,-0.0549044
820,0.82,0.392191,-0.0549044
821,0.821,0.451312,-0.0549044
822,0.822,0.738223,-0.0549044
823,0.823,0.616503,-0.0549044
824,0.824,0.430446,-0.0366029
825,0.825,0.400885,-0.0366029
826,0.826,0.395669,-0.0366029
827,0.827,0.390452,0
828,0.828,0.390452,0
829,0.829,0.390452,-0.0549044
830,0.83,0.390452,-0.0549044
831,0.831,0.390452,-0.0549044
832,0.832,0.390452,-0.0549044
833,0.833,0.390452,-0.0549044
834,0.834,0.390452,-0.0549044
835,0.835,0.390452,-0.0549044
836,0.836,0.390452,-0.0549044
837,0.837,0.390452,-0.0549044
838,0.838,0.390452,-0.0549044
839,0.839,0.390452,-0.0549044
840,0.84,0.390452,-0.0549044
841,0.841,0.390452,-0.0549044
842,0.842,0.390452,-0.0549044
843,0.843,0.390452,-0.0549044
844,0.844,0.390452,-0.0549044
845,0.845,0.390452,0
846,0.846,0.390452,0
847,0.847,0.390452,0
848,0.848,0.390452,0
849,0.849,0.390452,0
850,0.85,0.390452,-0.0549044
851,0.851,0.390452,-0.0549044
852,0.852,0.390452,-0.0549044
853,0.853,0.390452,-0.0549044
854,0.854,0.390452,-0.0549044
855,0.855,0.390452,-0.0549044
856,0.856,0.390452,-0.0549044
857,0.857,0.390452,-0.0549044
858,0.858,0.395669,-0.0549044
859,0.859,0.388714,-0.0549044
860,0.86,0.66693,-0.0549044
861,0.861,0.71214,-0.0549044
862,0.862,0.458268,-0.0549044
863,0.863,0.406102,-0.0549044
864,0.864,0.395669,-0.0366029
865,0.865,0.392191,-0.0366029
866,0.866,0.390452,-0.0366029
867,0.867,0.390452,0
868,0.868,0.390452,0
869,0.869,0.390452,0
870,0.87,0.390452,-0.0549044
871,0.871,0.390452,-0.0549044
872,0.872,0.390452,-0.0549044
873,0.873,0.390452,-0.0549044
874,0.874,0.390452,-0.0549044
875,0.875,0.390452,-0.0549044
876,0.876,0.390452,-0.0549044
877,0.877,0.390452,-0.0549044
878,0.878,0.390452,-0.0549044
879,0.879,0.390452,-0.0549044
880,0.88,0.390452,-0.0549044
881,0.881,0.390452,-0.0549044
882,0.882,0.390452,-0.0549044
883,0.883,0.390452,-0.0549044
884,0.884,0.390452,-0.0549044
885,0.885,0.390452,-0.0549044
886,0.886,0.390452,-0.0549044
887,0.887,0.390452,0
888,0.888,0.390452,0
889,0.889,0.390452,-0.0549044
890,0.89,0.390452,-0.0549044
891,0.891,0.390452,-0.0549044
892,0.892,0.390452,-0.0549044
893,0.893,0.390452,-0.0549044
894,0.894,0.390452,-0.0549044
895,0.895,0.390452,-0.0549044
896,0.896,0.392191,-0.0549044
897,0.897,0.381758,-0.0549044
898,0.898,0.553904,-0.0549044
899,0.899,0.743439,-0.0549044
900,0.9,0.69649,-0.0549044
901,0.901,0.713879,-0.0549044
902,0.902,0.713879,-0.0549044
903,0.903,0.71214,-0.0549044
904,0.904,0.715617,-0.0549044
905,0.905,0.715617,-0.0549044
906,0.906,0.713879,-0.0549044
907,0.907,0.713879,-0.0549044
908,0.908,0.719095,-0.0549044
909,0.909,0.715617,-0.0549044
910,0.91,0.71214,-0.0549044
911,0.911,0.715617,-0.0549044
912,0.912,0.717356,-0.0549044
913,0.913,0.713879,-0.0549044
914,0.914,0.713879,-0.0549044
915,0.915,0.715617,-0.0549044
916,0.916,0.717356,-0.0549044
917,0.917,0.713879,-0.0549044
918,0.918,0.713879,-0.0549044
919,0.919,0.717356,-0.0549044
920,0.92,0.715617,-0.0549044
921,0.921,0.713879,-0.0549044
922,0.922,0.713879,-0.0549044
923,0.923,0.717356,-0.0549044
924,0.924,0.715617,-0.0549044
925,0.925,0.713879,-0.0549044
926,0.926,0.715617,-0.0549044
927,0.927,0.717356,-0.0549044
928,0.928,0.713879,-0.0549044
929,0.929,0.713879,-0.0549044
930,0.93,0.715617,-0.0549044
931,0.931,0.715617,-0.0549044
932,0.932,0.713879,-0.0549044
933,0.933,0.713879,-0.0549044
934,0.934,0.717356,-0.0549044
935,0.935,0.715617,-0.0549044
936,0.936,0.71214,-0.0549044
937,0.937,0.715617,-0.0549044
938,0.938,0.717356,-0.0549044
939,0.939,0.713879,-0.0549044
940,0.94,0.713879,-0.0549044
941,0.941,0.717356,-0.0549044
942,0.942,0.715617,-0.0549044
943,0.943,0.713879,-0.0549044
944,0.944,0.713879,-0.0549044
945,0.945,0.715617,-0.0549044
946,0.946,0.715617,-0.0549044
947,0.947,0.71214,-0.0549044
948,0.948,0.715617,-0.0549044
949,0.949,0.717356,-0.0549044
950,0.95,0.715617,-0.0549044
951,0.951,0.71214,-0.0549044
952,0.952,0.715617,-0.0549044
953,0.953,0.717356,-0.0549044
954,0.954,0.713879,-0.0549044
955,0.955,0.713879,-0.0549044
956,0.956,0.717356,-0.0549044
957,0.957,0.715617,-0.0549044
958,0.958,0.713879,-0.0549044
959,0.959,0.713879,-0.0549044
960,0.96,0.717356,-0.0549044
961,0.961,0.715617,-0.0549044
962,0.962,0.71214,-0.0549044
963,0.963,0.715617,-0.0549044
964,0.964,0.717356,-0.0549044
965,0.965,0.713879,-0.0549044
966,0.966,0.713879,-0.0549044
967,0.967,0.715617,-0.0549044
968,0.968,0.717356,-0.0549044
969,0.969,0.71214,-0.0549044
970,0.97,0.755611,-0.0549044
971,0.971,0.60607,-0.0549044
972,0.972,0.421752,-0.0549044
973,0.973,0.390452,-0.0549044
974,0.974,0.386975,-0.0549044
975,0.975,0.385236,-0.0549044
976,0.976,0.383497,-0.0549044
977,0.977,0.383497,-0.0549044
978,0.978,0.383497,-0.0549044
979,0.979,0.383497,-0.0549044
980,0.98,0.383497,-0.0549044
981,0.981,0.383497,-0.0549044
982,0.982,0.383497,-0.0549044
983,0.983,0.383497,-0.0549044
984,0.984,0.383497,-0.0549044
985,0.985,0.385236,-0.0549044
986,0.986,0.376542,-0.0549044
987,0.987,0.505217,-0.0549044
988,0.988,0.47044,-0.0549044
989,0.989,0.399147,-0.0549044
990,0.99,0.386975,-0.0549044
991,0.991,0.383497,-0.0549044
992,0.992,0.383497,-0.0549044
993,0.993,0.383497,-0.0549044
994,0.994,0.383497,-0.0549044
995,0.995,0.383497,-0.0549044
996,0.996,0.383497,-0.0549044
997,0.997,0.383497,-0.0549044
998,0.998,0.383497,-0.0549044
999,0.999,0.383497,-0.0549044
1000,1,0.383497,-0.0549044
1001,1.001,0.386975,-0.0549044
1002,1.002,0.40958,-0.0549044
1003,1.003,0.546949,-0.0549044
1004,1.004,0.404363,-0.0549044
1005,1.005,0.388714,-0.0366029
1006,1.006,0.385236,-0.0366029
1007,1.007,0.383497,-0.0366029
1008,1.008,0.383497,-0.0366029
1009,1.009,0.383497,-0.0366029
1010,1.01,0.383497,-0.0549044
1011,1.011,0.383497,-0.0549044
1012,1.012,0.383497,-0.0549044
1013,1.013,0.383497,-0.0549044
1014,1.014,0.383497,-0.0549044
1015,1.015,0.383497,-0.0549044
1016,1.016,0.386975,-0.0549044
1017,1.017,0.369586,-0.0549044
1018,1.018,0.562599,-0.0549044
1019,1.019,0.426968,-0.0549044
1020,1.02,0.392191,-0.0549044
1021,1.021,0.386975,-0.0549044
1022,1.022,0.383497,-0.0549044
1023,1.023,0.383497,-0.0549044
1024,1.024,0.383497,-0.0549044
1025,1.025,0.383497,-0.0549044
1026,1.026,0.383497,-0.0366029
1027,1.027,0.383497,-0.0366029
1028,1.028,0.383497,-0.0549044
1029,1.029,0.383497,-0.0366029
1030,1.03,0.383497,-0.0366029
1031,1.031,0.383497,-0.0549044
1032,1.032,0.37828,-0.0549044
1033,1.033,0.48435,-0.0549044
1034,1.034,0.487828,-0.0549044
1035,1.035,0.400885,-0.0549044
1036,1.036,0.386975,-0.0549044
1037,1.037,0.383497,-0.0549044
1038,1.038,0.383497,-0.0549044
1039,1.039,0.383497,-0.0549044
1040,1.04,0.383497,-0.0549044
1041,1.041,0.383497,-0.0549044
1042,1.042,0.383497,-0.0549044
1043,1.043,0.383497,-0.0549044
1044,1.044,0.383497,-0.0549044
1045,1.045,0.383497,0
1046,1.046,0.383497,0
1047,1.047,0.386975,0
1048,1.048,0.395669,0
1049,1.049,0.559121,-0.0549044
1050,1.05,0.407841,-0.0549044
1051,1.051,0.388714,-0.0549044
1052,1.052,0.385236,-0.0549044
1053,1.053,0.383497,-0.0549044
1054,1.054,0.383497,-0.0549044
1055,1.055,0.383497,-0.0549044
1056,1.056,0.383497,-0.0549044
1057,1.057,0.383497,-0.0549044
1058,1.058,0.383497,-0.0549044
1059,1.059,0.383497,-0.0549044
1060,1.06,0.383497,-0.0549044
1061,1.061,0.383497,-0.0549044
1062,1.062,0.385236,-0.0549044
1063,1.063,0.369586,-0.0549044
1064,1.064,0.553904,-0.0549044
1065,1.065,0.435663,-0.0549044
1066,1.066,0.395669,0
1067,1.067,0.386975,0
1068,1.068,0.383497,-0.0366029
1069,1.069,0.383497,-0.0366029
1070,1.07,0.383497,-0.0366029
1071,1.071,0.383497,-0.0549044
1072,1.072,0.383497,-0.0549044
1073,1.073,0.383497,-0.0549044
1074,1.074,0.383497,-0.0549044
1075,1.075,0.383497,-0.0549044
1076,1.076,0.383497,-0.0549044
1077,1.077,0.383497,-0.0549044
1078,1.078,0.383497,-0.0549044
1079,1.079,0.461745,-0.0549044
1080,1.08,0.506955,-0.0549044
1081,1.081,0.402624,-0.0549044
1082,1.082,0.385236,-0.0549044
1083,1.083,0.385236,-0.0549044
1084,1.084,0.383497,-0.0549044
1085,1.085,0.383497,-0.0549044
1086,1.086,0.383497,-0.0549044
1087,1.087,0.383497,-0.0549044
1088,1.088,0.383497,-0.0366029
1089,1.089,0.383497,-0.0366029
1090,1.09,0.383497,-0.0549044
1091,1.091,0.383497,-0.0549044
1092,1.092,0.383497,-0.0549044
1093,1.093,0.385236,-0.0549044
1094,1.094,0.390452,-0.0549044
1095,1.095,0.433924,-0.0549044
1096,1.096,0.390452,-0.0549044
1097,1.097,0.383497,-0.0549044
1098,1.098,0.392191,-0.0549044
1099,1.099,0.392191,-0.0549044
1100,1.1,0.383497,-0.0549044
1101,1.101,0.383497,-0.0549044
1102,1.102,0.383497,-0.0549044
1103,1.103,0.383497,-0.0549044
1104,1.104,0.451312,-0.0549044
1105,1.105,0.710401,-0.0549044
1106,1.106,0.750395,-0.0366029
1107,1.107,0.75735,-0.0366029
1108,1.108,0.762566,-0.0366029
1109,1.109,0.764305,-0.0366029
1110,1.11,0.767783,-0.0549044
1111,1.111,0.764305,-0.0549044
1112,1.112,0.766044,-0.0549044
1113,1.113,0.766044,-0.0549044
1114,1.114,0.766044,-0.0549044
1115,1.115,0.766044,-0.0549044
1116,1.116,0.764305,-0.0549044
1117,1.117,0.767783,-0.0549044
1118,1.118,0.766044,-0.0549044
1119,1.119,0.766044,-0.0549044
1120,1.12,0.766044,-0.0549044
1121,1.121,0.767783,-0.0549044
1122,1.122,0.767783,-0.0549044
1123,1.123,0.764305,-0.0549044
1124,1.124,0.759089,-0.0549044
1125,1.125,0.762566,-0.0549044
1126,1.126,0.762566,-0.0549044
1127,1.127,0.762566,-0.0549044
1128,1.128,0.762566,-0.0549044
1129,1.129,0.762566,-0.0549044
1130,1.13,0.762566,-0.0549044
1131,1.131,0.762566,-0.0549044
1132,1.132,0.759089,-0.0549044
1133,1.133,0.762566,-0.0549044
1134,1.134,0.762566,-0.0549044
1135,1.135,0.762566,-0.0549044
1136,1.136,0.762566,-0.0549044
1137,1.137,0.762566,-0.0549044
1138,1.138,0.762566,-0.0549044
1139,1.139,0.762566,-0.0549044
1140,1.14,0.762566,-0.0549044
1141,1.141,0.762566,-0.0549044
1142,1.142,0.764305,-0.0549044
1143,1.143,0.764305,-0.0549044
1144,1.144,0.762566,-0.0549044
1145,1.145,0.764305,-0.0549044
1146,1.146,0.764305,-0.0549044
1147,1.147,0.764305,0
1148,1.148,0.762566,-0.0549044
1149,1.149,0.764305,-0.0549044
1150,1.15,0.764305,-0.0549044
1151,1.151,0.764305,-0.0549044
1152,1.152,0.764305,-0.0549044
1153,1.153,0.764305,-0.0549044
1154,1.154,0.766044,-0.0549044
1155,1.155,0.762566,-0.0549044
1156,1.156,0.762566,-0.0549044
1157,1.157,0.762566,-0.0549044
1158,1.158,0.762566,-0.0549044
1159,1.159,0.764305,-0.0549044
1160,1.16,0.762566,-0.0549044
1161,1.161,0.764305,-0.0549044
1162,1.162,0.764305,-0.0549044
1163,1.163,0.766044,-0.0549044
1164,1.164,0.762566,-0.0549044
1165,1.165,0.762566,-0.0549044
1166,1.166,0.766044,-0.0549044
1167,1.167,0.766044,-0.0549044
1168,1.168,0.762566,-0.0549044
1169,1.169,0.764305,-0.0549044
1170,1.17,0.764305,-0.0549044
1171,1.171,0.764305,-0.0549044
1172,1.172,0.764305,-0.0549044
1173,1.173,0.764305,-0.0549044
1174,1.174,0.764305,-0.0549044
1175,1.175,0.766044,-0.0549044
1176,1.176,0.764305,-0.0549044
1177,1.177,0.764305,-0.0549044
1178,1.178,0.767783,-0.0549044
1179,1.179,0.767783,-0.0549044
1180,1.18,0.764305,-0.0549044
1181,1.181,0.764305,-0.0549044
1182,1.182,0.767783,-0.0549044
1183,1.183,0.766044,-0.0549044
1184,1.184,0.766044,-0.0549044
1185,1.185,0.766044,-0.0549044
1186,1.186,0.766044,-0.0549044
1187,1.187,0.766044,-0.0549044
1188,1.188,0.762566,-0.0549044
1189,1.189,0.759089,-0.0549044
1190,1.19,0.762566,-0.0549044
1191,1.191,0.762566,-0.0549044
1192,1.192,0.762566,-0.0549044
1193,1.193,0.762566,-0.0549044
1194,1.194,0.764305,-0.0549044
1195,1.195,0.764305,-0.0549044
1196,1.196,0.762566,-0.0549044
1197,1.197,0.762566,-0.0549044
1198,1.198,0.762566,-0.0549044
1199,1.199,0.766044,-0.0549044
1200,1.2,0.762566,-0.0549044
1201,1.201,0.762566,-0.0549044
1202,1.202,0.764305,-0.0549044
1203,1.203,0.764305,-0.0549044
1204,1.204,0.762566,-0.0549044
1205,1.205,0.762566,-0.0549044
1206,1.206,0.766044,-0.0549044
1207,1.207,0.764305,-0.0549044
1208,1.208,0.764305,-0.0549044
1209,1.209,0.764305,-0.0549044
1210,1.21,0.764305,-0.0549044
1211,1.211,0.767783,-0.0549044
1212,1.212,0.764305,-0.0549044
1213,1.213,0.762566,-0.0549044
1214,1.214,0.764305,-0.0549044
1215,1.215,0.764305,-0.0549044
1216,1.216,0.764305,-0.0549044
1217,1.217,0.764305,-0.0549044
1218,1.218,0.766044,-0.0549044
1219,1.219,0.766044,-0.0549044
1220,1.22,0.762566,-0.0549044
1221,1.221,0.762566,-0.0549044
1222,1.222,0.764305,-0.0549044
1223,1.223,0.764305,-0.0549044
1224,1.224,0.764305,-0.0549044
1225,1.225,0.764305,-0.0549044
1226,1.226,0.764305,-0.0549044
1227,1.227,0.767783,-0.0549044
1228,1.228,0.764305,-0.0549044
1229,1.229,0.764305,-0.0549044
1230,1.23,0.764305,-0.0549044
1231,1.231,0.764305,-0.0549044
1232,1.232,0.764305,-0.0549044
1233,1.233,0.764305,-0.0549044
1234,1.234,0.764305,-0.0549044
1235,1.235,0.767783,-0.0549044
1236,1.236,0.764305,-0.0549044
1237,1.237,0.764305,-0.0549044
1238,1.238,0.764305,-0.0549044
1239,1.239,0.767783,-0.0549044
1240,1.24,0.767783,-0.0549044
1241,1.241,0.764305,-0.0549044
1242,1.242,0.766044,-0.0549044
1243,1.243,0.767783,-0.0549044
1244,1.244,0.766044,-0.0549044
1245,1.245,0.764305,-0.0549044
1246,1.246,0.766044,-0.0549044
1247,1.247,0.766044,-0.0549044
1248,1.248,0.766044,-0.0549044
1249,1.249,0.766044,-0.0549044
1250,1.25,0.766044,-0.0549044
1251,1.251,0.769522,-0.0549044
1252,1.252,0.766044,-0.0549044
1253,1.253,0.762566,-0.0549044
1254,1.254,0.762566,-0.0549044
1255,1.255,0.762566,-0.0549044
1256,1.256,0.762566,-0.0549044
1257,1.257,0.762566,-0.0549044
1258,1.258,0.762566,-0.0549044
1259,1.259,0.764305,-0.0549044
1260,1.26,0.762566,-0.0549044
1261,1.261,0.759089,-0.0549044
1262,1.262,0.764305,-0.0549044
1263,1.263,0.762566,-0.0549044
1264,1.264,0.764305,-0.0549044
1265,1.265,0.762566,-0.0549044
1266,1.266,0.762566,-0.0549044
1267,1.267,0.764305,-0.0549044
1268,1.268,0.764305,-0.0549044
1269,1.269,0.762566,-0.0549044
1270,1.27,0.762566,-0.0549044
1271,1.271,0.766044,-0.0549044
1272,1.272,0.764305,-0.0549044
1273,1.273,0.764305,-0.0549044
1274,1.274,0.764305,-0.0549044
1275,1.275,0.766044,-0.0549044
1276,1.276,0.764305,-0.0549044
1277,1.277,0.762566,-0.0549044
1278,1.278,0.766044,-0.0549044
1279,1.279,0.764305,-0.0549044
1280,1.28,0.764305,-0.0549044
1281,1.281,0.764305,-0.0549044
1282,1.282,0.764305,-0.0549044
1283,1.283,0.766044,-0.0549044
1284,1.284,0.766044,-0.0549044
1285,1.285,0.764305,-0.0549044
1286,1.286,0.762566,-0.0549044
1287,1.287,0.764305,-0.0549044
1288,1.288,0.764305,-0.0549044
1289,1.289,0.762566,-0.0549044
1290,1.29,0.766044,-0.0549044
1291,1.291,0.764305,-0.0549044
1292,1.292,0.766044,-0.0549044
1293,1.293,0.762566,-0.0549044
1294,1.294,0.766044,-0.0549044
1295,1.295,0.764305,-0.0549044
1296,1.296,0.764305,-0.0549044
1297,1.297,0.764305,-0.0549044
1298,1.298,0.764305,-0.0549044
1299,1.299,0.764305,-0.0549044
1300,1.3,0.766044,-0.0549044
1301,1.301,0.764305,-0.0549044
1302,1.302,0.764305,-0.0549044
1303,1.303,0.764305,-0.0549044
1304,1.304,0.767783,-0.0549044
1305,1.305,0.766044,-0.0549044
1306,1.306,0.766044,0
1307,1.307,0.764305,-0.0549044
1308,1.308,0.766044,-0.0549044
1309,1.309,0.762566,-0.0549044
1310,1.31,0.762566,-0.0549044
1311,1.311,0.762566,-0.0549044
1312,1.312,0.766044,-0.0549044
1313,1.313,0.764305,-0.0549044
1314,1.314,0.764305,-0.0549044
1315,1.315,0.764305,-0.0549044
1316,1.316,0.764305,-0.0549044
1317,1.317,0.759089,-0.0549044
1318,1.318,0.759089,-0.0549044
1319,1.319,0.759089,-0.0549044
1320,1.32,0.762566,-0.0549044
1321,1.321,0.759089,-0.0549044
1322,1.322,0.762566,-0.0549044
1323,1.323,0.762566,-0.0549044
1324,1.324,0.762566,-0.0549044
1325,1.325,0.762566,-0.0549044
1326,1.326,0.759089,-0.0549044
1327,1.327,0.759089,-0.0549044
1328,1.328,0.764305,-0.0549044
1329,1.329,0.762566,-0.0549044
1330,1.33,0.762566,-0.0549044
1331,1.331,0.762566,-0.0549044
1332,1.332,0.764305,-0.0549044
1333,1.333,0.762566,-0.0549044
1334,1.334,0.762566,-0.0549044
1335,1.335,0.762566,-0.0549044
1336,1.336,0.764305,-0.0549044
1337,1.337,0.762566,-0.0549044
1338,1.338,0.762566,-0.0549044
1339,1.339,0.762566,-0.0549044
1340,1.34,0.764305,-0.0549044
1341,1.341,0.764305,-0.0549044
1342,1.342,0.762566,-0.0549044
1343,1.343,0.762566,-0.0549044
1344,1.344,0.764305,-0.0549044
1345,1.345,0.764305,-0.0549044
1346,1.346,0.764305,-0.0549044
1347,1.347,0.764305,-0.0549044
1348,1.348,0.764305,-0.0549044
1349,1.349,0.764305,-0.0549044
1350,1.35,0.762566,-0.0549044
1351,1.351,0.762566,-0.0549044
1352,1.352,0.762566,-0.0549044
1353,1.353,0.762566,-0.0549044
1354,1.354,0.762566,-0.0549044
1355,1.355,0.762566,-0.0549044
1356,1.356,0.764305,-0.0549044
1357,1.357,0.764305,-0.0549044
1358,1.358,0.762566,-0.0549044
1359,1.359,0.762566,-0.0549044
1360,1.36,0.766044,-0.0549044
1361,1.361,0.764305,-0.0549044
1362,1.362,0.764305,-0.0549044
1363,1.363,0.764305,-0.0549044
1364,1.364,0.764305,-0.0549044
1365,1.365,0.766044,-0.0549044
1366,1.366,0.762566,-0.0549044
1367,1.367,0.766044,-0.0549044
1368,1.368,0.764305,-0.0549044
1369,1.369,0.764305,-0.0549044
1370,1.37,0.764305,-0.0549044
1371,1.371,0.764305,-0.0549044
1372,1.372,0.766044,-0.0549044
1373,1.373,0.766044,-0.0549044
1374,1.374,0.764305,-0.0549044
1375,1.375,0.764305,-0.0549044
1376,1.376,0.764305,-0.0549044
1377,1.377,0.767783,-0.0549044
1378,1.378,0.764305,-0.0549044
1379,1.379,0.766044,-0.0549044
1380,1.38,0.766044,-0.0549044
1381,1.381,0.766044,-0.0549044
1382,1.382,0.759089,-0.0549044
1383,1.383,0.759089,-0.0549044
1384,1.384,0.762566,-0.0549044
1385,1.385,0.762566,-0.0366029
1386,1.386,0.762566,-0.0366029
1387,1.387,0.762566,0
1388,1.388,0.762566,-0.0549044
1389,1.389,0.762566,-0.0549044
1390,1.39,0.762566,-0.0549044
1391,1.391,0.762566,-0.0549044
1392,1.392,0.762566,-0.0549044
1393,1.393,0.762566,-0.0549044
1394,1.394,0.762566,-0.0549044
1395,1.395,0.764305,-0.0549044
1396,1.396,0.762566,-0.0549044
1397,1.397,0.764305,-0.0549044
1398,1.398,0.762566,-0.0549044
1399,1.399,0.762566,-0.0549044
1400,1.4,0.762566,-0.0549044
1401,1.401,0.764305,-0.0549044
1402,1.402,0.762566,-0.0549044
1403,1.403,0.766044,-0.0549044
1404,1.404,0.764305,-0.0549044
1405,1.405,0.764305,-0.0549044
1406,1.406,0.762566,-0.0549044
1407,1.407,0.766044,-0.0549044
1408,1.408,0.764305,-0.0549044
1409,1.409,0.764305,-0.0549044
1410,1.41,0.764305,-0.0549044
1411,1.411,0.764305,-0.0549044
1412,1.412,0.764305,-0.0549044
1413,1.413,0.767783,-0.0549044
1414,1.414,0.762566,-0.0549044
1415,1.415,0.762566,-0.0549044
1416,1.416,0.762566,-0.0549044
1417,1.417,0.764305,-0.0549044
1418,1.418,0.762566,-0.0549044
1419,1.419,0.766044,-0.0549044
1420,1.42,0.764305,-0.0549044
1421,1.421,0.764305,-0.0549044
1422,1.422,0.764305,-0.0549044
1423,1.423,0.764305,-0.0549044
1424,1.424,0.764305,-0.0549044
1425,1.425,0.764305,-0.0549044
1426,1.426,0.764305,-0.0549044
1427,1.427,0.764305,-0.0549044
1428,1.428,0.764305,-0.0549044
1429,1.429,0.766044,-0.0549044
1430,1.43,0.766044,-0.0549044
1431,1.431,0.764305,-0.0549044
1432,1.432,0.764305,-0.0549044
1433,1.433,0.766044,-0.0549044
1434,1.434,0.764305,-0.0549044
1435,1.435,0.767783,-0.0549044
1436,1.436,0.766044,-0.0549044
1437,1.437,0.766044,-0.0549044
1438,1.438,0.766044,-0.0549044
1439,1.439,0.764305,-0.0549044
1440,1.44,0.764305,-0.0549044
1441,1.441,0.766044,-0.0549044
1442,1.442,0.766044,-0.0549044
1443,1.443,0.766044,-0.0549044
1444,1.444,0.766044,-0.0549044
1445,1.445,0.766044,-0.0549044
1446,1.446,0.766044,-0.0549044
1447,1.447,0.762566,0
1448,1.448,0.762566,-0.0366029
1449,1.449,0.762566,-0.0366029
1450,1.45,0.762566,-0.0549044
1451,1.451,0.762566,-0.0549044
1452,1.452,0.762566,-0.0549044
1453,1.453,0.764305,-0.0549044
1454,1.454,0.764305,-0.0549044
1455,1.455,0.762566,-0.0549044
1456,1.456,0.762566,-0.0549044
1457,1.457,0.764305,-0.0549044
1458,1.458,0.766044,-0.0549044
1459,1.459,0.762566,-0.0549044
1460,1.46,0.764305,-0.0549044
1461,1.461,0.764305,-0.0549044
1462,1.462,0.766044,-0.0549044
1463,1.463,0.759089,-0.0549044
1464,1.464,0.766044,-0.0549044
1465,1.465,0.764305,-0.0549044
1466,1.466,0.764305,-0.0549044
1467,1.467,0.764305,-0.0366029
1468,1.468,0.764305,-0.0366029
1469,1.469,0.764305,-0.0549044
1470,1.47,0.766044,-0.0549044
1471,1.471,0.764305,-0.0549044
1472,1.472,0.764305,-0.0549044
1473,1.473,0.764305,-0.0549044
1474,1.474,0.766044,-0.0549044
1475,1.475,0.764305,-0.0549044
1476,1.476,0.767783,-0.0549044
1477,1.477,0.766044,-0.0549044
1478,1.478,0.767783,-0.0549044
1479,1.479,0.764305,-0.0549044
1480,1.48,0.764305,-0.0549044
1481,1.481,0.764305,-0.0549044
1482,1.482,0.764305,-0.0549044
1483,1.483,0.764305,-0.0549044
1484,1.484,0.764305,-0.0366029
1485,1.485,0.764305,-0.0366029
1486,1.486,0.767783,-0.0549044
1487,1.487,0.764305,-0.0549044
1488,1.488,0.764305,-0.0549044
1489,1.489,0.764305,-0.0549044
1490,1.49,0.767783,-0.0549044
1491,1.491,0.762566,-0.0549044
1492,1.492,0.767783,-0.0549044
1493,1.493,0.766044,-0.0549044
1494,1.494,0.767783,-0.0549044
1495,1.495,0.764305,-0.0549044
1496,1.496,0.764305,-0.0549044
1497,1.497,0.766044,-0.0549044
1498,1.498,0.766044,-0.0549044
1499,1.499,0.766044,-0.0549044
1500,1.5,0.766044,-0.0549044
1501,1.501,0.766044,-0.0549044
1502,1.502,0.769522,-0.0549044
1503,1.503,0.766044,-0.0549044
1504,1.504,0.766044,-0.0549044
1505,1.505,0.766044,-0.0549044
1506,1.506,0.767783,-0.0549044
1507,1.507,0.766044,-0.0549044
1508,1.508,0.767783,-0.0549044
1509,1.509,0.767783,-0.0549044
1510,1.51,0.767783,-0.0549044
1511,1.511,0.766044,-0.0549044
1512,1.512,0.762566,-0.0549044
1513,1.513,0.764305,-0.0549044
1514,1.514,0.764305,-0.0549044
1515,1.515,0.764305,-0.0549044
1516,1.516,0.764305,-0.0549044
1517,1.517,0.764305,-0.0549044
1518,1.518,0.767783,-0.0549044
1519,1.519,0.764305,-0.0549044
1520,1.52,0.764305,-0.0549044
1521,1.521,0.764305,-0.0549044
1522,1.522,0.764305,-0.0549044
1523,1.523,0.764305,-0.0549044
1524,1.524,0.764305,-0.0549044
1525,1.525,0.767783,-0.0549044
1526,1.526,0.766044,-0.0549044
1527,1.527,0.766044,-0.0549044
1528,1.528,0.764305,-0.0549044
1529,1.529,0.766044,-0.0549044
1530,1.53,0.766044,-0.0549044
1531,1.531,0.766044,-0.0549044
1532,1.532,0.766044,-0.0549044
1533,1.533,0.766044,-0.0549044
1534,1.534,0.767783,-0.0549044
1535,1.535,0.766044,-0.0549044
1536,1.536,0.764305,-0.0549044
1537,1.537,0.766044,-0.0549044
1538,1.538,0.766044,-0.0549044
1539,1.539,0.766044,-0.0549044
1540,1.54,0.766044,-0.0549044
1541,1.541,0.767783,-0.0549044
